task,metric,metric_label,contrast,size_variant,scope,test_subset,role,n_pairs,dropped_pairs,mean,lo,hi,p,verdict
fixture_foregone_care_conservative,percent_error_1se,percent error,Other - Same,equal,pooled,pooled,exploratory,20,0,0.012036094252468876,-0.037325644475315126,0.06139783298025288,0.6156833137290852,no difference
fixture_foregone_care_conservative,brier_1se,Brier score,All - Same,full,per-subset,2019,exploratory,10,0,-0.0001521042604686801,-0.0003711673173264763,0.0000669587963891161,0.15069871048089084,no difference
fixture_foregone_care_conservative,brier_1se,Brier score,All - Same,full,per-subset,2020,exploratory,10,0,0.0001573155625995422,-0.00005043502634559388,0.00036506615154467827,0.12086774285184293,no difference
fixture_foregone_care_conservative,brier_1se,Brier score,All - Same,full,pooled,pooled,exploratory,20,0,2.60565106543105e-6,-0.0001523108216802421,0.00015752212381110416,0.9722842427034425,no difference
fixture_foregone_care_conservative,brier_1se,Brier score,All - Same,equal,per-subset,2019,exploratory,10,0,0.00023226860368969518,-0.00010634889969866825,0.0005708861070780586,0.1551523441240241,no difference
fixture_foregone_care_conservative,brier_1se,Brier score,All - Same,equal,per-subset,2020,exploratory,10,0,0.00024044488956447805,-0.00003687556864340831,0.0005177653477723644,0.08146665524271868,no difference
fixture_foregone_care_conservative,brier_1se,Brier score,All - Same,equal,pooled,pooled,exploratory,20,0,0.0002363567466270866,0.000039266815807190045,0.00043344667744698315,0.021285565927257766,worse
fixture_foregone_care_conservative,brier_1se,Brier score,Other - Same,equal,per-subset,2019,exploratory,10,0,0.00009498295349206037,-0.00018284284663257376,0.0003728087536166945,0.4591248517056723,no difference
fixture_foregone_care_conservative,brier_1se,Brier score,Other - Same,equal,per-subset,2020,exploratory,10,0,0.0005230755314145242,0.0002587584523461712,0.0007873926104828772,0.001539634106544493,worse
fixture_foregone_care_conservative,brier_1se,Brier score,Other - Same,equal,pooled,pooled,exploratory,20,0,0.00030902924245329225,0.00010808608821530702,0.0005099723966912775,0.004519050906307625,worse
service_use_behaviour_therapy,auc_1se,AUC,All - Same,full,per-subset,1,exploratory,10,0,0.01790695036963692,0.002461380008396963,0.033352520730876876,0.027690322507930198,better
service_use_behaviour_therapy,auc_1se,AUC,All - Same,full,per-subset,2,exploratory,10,0,0.023592652169954785,0.0021163217053088296,0.04506898263460074,0.03470130115440715,better
service_use_behaviour_therapy,auc_1se,AUC,All - Same,full,per-subset,3,exploratory,10,0,0.019349346699375825,0.00860530731932525,0.0300933860794264,0.0027828946126676377,better
service_use_behaviour_therapy,auc_1se,AUC,All - Same,full,per-subset,4,exploratory,10,0,0.00997360470861972,0.0015357222307136736,0.018411487186525768,0.025460196309071873,better
service_use_behaviour_therapy,auc_1se,AUC,All - Same,full,pooled,pooled,confirmatory,40,0,0.017705638486896814,0.011115122794731598,0.02429615417906203,3.1596419319166764e-6,better
service_use_behaviour_therapy,auc_1se,AUC,All - Same,equal,per-subset,1,exploratory,10,0,-0.009130449988658963,-0.024364468525999355,0.00610356854868143,0.20819790944366706,no difference
service_use_behaviour_therapy,auc_1se,AUC,All - Same,equal,per-subset,2,exploratory,10,0,0.004168089159865473,-0.01316212722640213,0.02149830554613308,0.5996097801898757,no difference
service_use_behaviour_therapy,auc_1se,AUC,All - Same,equal,per-subset,3,exploratory,10,0,0.005985702642662449,-0.003382717233593047,0.015354122518917945,0.18226453428267042,no difference
service_use_behaviour_therapy,auc_1se,AUC,All - Same,equal,per-subset,4,exploratory,10,0,0.0040959612702265,-0.003792862942898983,0.011984785483351985,0.270320385915775,no difference
service_use_behaviour_therapy,auc_1se,AUC,All - Same,equal,pooled,pooled,exploratory,40,0,0.0012798257710238653,-0.004663717144624634,0.007223368686672365,0.665566646513535,no difference
service_use_behaviour_therapy,auc_1se,AUC,Other - Same,equal,per-subset,1,exploratory,10,0,0.0022858000469940356,-0.01961269935236981,0.02418429944635788,0.8186197666001588,no difference
service_use_behaviour_therapy,auc_1se,AUC,Other - Same,equal,per-subset,2,exploratory,10,0,0.003392144222736293,-0.015841786016171245,0.022626074461643834,0.6992235034208066,no difference
service_use_behaviour_therapy,auc_1se,AUC,Other - Same,equal,per-subset,3,exploratory,10,0,0.004478479522160383,-0.012179793095203407,0.02113675213952417,0.5581097448788889,no difference
service_use_behaviour_therapy,auc_1se,AUC,Other - Same,equal,per-subset,4,exploratory,10,0,-0.00039431354520457206,-0.01096747594847168,0.010178848858062535,0.9346134558134053,no difference
service_use_behaviour_therapy,auc_1se,AUC,Other - Same,equal,pooled,pooled,exploratory,40,0,0.002440527561671535,-0.005141164346690494,0.010022219470033563,0.5188006941972961,no difference
service_use_behaviour_therapy,percent_error_1se,percent error,All - Same,full,per-subset,1,exploratory,10,0,-2.69419306184012,-5.402523185731425,0.014137062051185811,0.05097418218812022,no difference
service_use_behaviour_therapy,percent_error_1se,percent error,All - Same,full,per-subset,2,exploratory,10,0,-3.2334281400727156,-5.940720047486655,-0.5261362326587764,0.024322463977107026,better
service_use_behaviour_therapy,percent_error_1se,percent error,All - Same,full,per-subset,3,exploratory,10,0,-2.0979727292403134,-3.571614483474523,-0.6243309750061041,0.010480065762020888,better
service_use_behaviour_therapy,percent_error_1se,percent error,All - Same,full,per-subset,4,exploratory,10,0,-0.5510277677605486,-1.6405088371802963,0.538453301659199,0.28208512592484175,no difference
service_use_behaviour_therapy,percent_error_1se,percent error,All - Same,full,pooled,pooled,exploratory,40,0,-2.1441554247284245,-3.1121307266108493,-1.1761801228459994,0.0000635061252820539,better
service_use_behaviour_therapy,percent_error_1se,percent error,All - Same,equal,per-subset,1,exploratory,10,0,-1.6365007541478118,-3.2589440636992766,-0.01405744459634728,0.04842311936760803,better
service_use_behaviour_therapy,percent_error_1se,percent error,All - Same,equal,per-subset,2,exploratory,10,0,-2.1568250485813856,-4.581846325968169,0.2681962288053983,0.07508862076127039,no difference
service_use_behaviour_therapy,percent_error_1se,percent error,All - Same,equal,per-subset,3,exploratory,10,0,-0.6023881668676413,-2.2678573356316147,1.063081001896332,0.43436713946148975,no difference
service_use_behaviour_therapy,percent_error_1se,percent error,All - Same,equal,per-subset,4,exploratory,10,0,0.12820050486837253,-1.0071086432881824,1.2635096530249275,0.804121048136625,no difference
service_use_behaviour_therapy,percent_error_1se,percent error,All - Same,equal,pooled,pooled,exploratory,40,0,-1.0668783661821166,-1.881022825040605,-0.2527339073236283,0.011549772281346479,better
service_use_behaviour_therapy,percent_error_1se,percent error,Other - Same,equal,per-subset,1,exploratory,10,0,-2.1172699849170415,-3.5952578656970564,-0.6392821041370267,0.010148575801153656,better
service_use_behaviour_therapy,percent_error_1se,percent error,Other - Same,equal,per-subset,2,exploratory,10,0,-2.0617355853232366,-3.443109284542499,-0.6803618861039742,0.008174472133083189,better
service_use_behaviour_therapy,percent_error_1se,percent error,Other - Same,equal,per-subset,3,exploratory,10,0,-0.42308670095265377,-2.3654282765116785,1.519254874606371,0.6339871228208357,no difference
service_use_behaviour_therapy,percent_error_1se,percent error,Other - Same,equal,per-subset,4,exploratory,10,0,1.144969347277317,-0.0847644266955978,2.374703121250232,0.0644632660245074,no difference
service_use_behaviour_therapy,percent_error_1se,percent error,Other - Same,equal,pooled,pooled,exploratory,40,0,-0.8642807309789038,-1.653139515960042,-0.07542194599776564,0.032589851900393374,better
service_use_behaviour_therapy,brier_1se,Brier score,All - Same,full,per-subset,1,exploratory,10,0,-0.009856399411351977,-0.015725884577929686,-0.003986914244774269,0.004225449166376655,better
service_use_behaviour_therapy,brier_1se,Brier score,All - Same,full,per-subset,2,exploratory,10,0,-0.010640561049165134,-0.01646424228443284,-0.004816879813897428,0.00254719199525095,better
service_use_behaviour_therapy,brier_1se,Brier score,All - Same,full,per-subset,3,exploratory,10,0,-0.008274381165161488,-0.011703649792145027,-0.004845112538177949,0.0004013160812693766,better
service_use_behaviour_therapy,brier_1se,Brier score,All - Same,full,per-subset,4,exploratory,10,0,-0.004192081207872789,-0.006681845495972526,-0.0017023169197730522,0.004160439269633264,better
service_use_behaviour_therapy,brier_1se,Brier score,All - Same,full,pooled,pooled,exploratory,40,0,-0.008240855708387847,-0.010392857236365221,-0.006088854180410472,2.0748577963589393e-9,better
service_use_behaviour_therapy,brier_1se,Brier score,All - Same,equal,per-subset,1,exploratory,10,0,-0.000047839081885847624,-0.004450881797382412,0.004355203633610716,0.9809276185534934,no difference
service_use_behaviour_therapy,brier_1se,Brier score,All - Same,equal,per-subset,2,exploratory,10,0,-0.003977722802259931,-0.008742520955818175,0.0007870753512983124,0.09155801406924102,no difference
service_use_behaviour_therapy,brier_1se,Brier score,All - Same,equal,per-subset,3,exploratory,10,0,-0.0015746234304791246,-0.005201268511163449,0.002052021650205199,0.3516719343128052,no difference
service_use_behaviour_therapy,brier_1se,Brier score,All - Same,equal,per-subset,4,exploratory,10,0,-0.0001139492343098264,-0.0031214283280545274,0.002893529859434875,0.9335734021737164,no difference
service_use_behaviour_therapy,brier_1se,Brier score,All - Same,equal,pooled,pooled,exploratory,40,0,-0.0014285336372336823,-0.0032261806346836966,0.0003691133602163317,0.11604056959846769,no difference
service_use_behaviour_therapy,brier_1se,Brier score,Other - Same,equal,per-subset,1,exploratory,10,0,-0.002201178719888153,-0.00807227605662608,0.003669918616849775,0.4183539563802877,no difference
service_use_behaviour_therapy,brier_1se,Brier score,Other - Same,equal,per-subset,2,exploratory,10,0,-0.0022540124945011814,-0.006089743449395725,0.0015817184603933625,0.21645068492581127,no difference
service_use_behaviour_therapy,brier_1se,Brier score,Other - Same,equal,per-subset,3,exploratory,10,0,-0.00026096606275473057,-0.00547181680144183,0.004949884675932368,0.9122861580237981,no difference
service_use_behaviour_therapy,brier_1se,Brier score,Other - Same,equal,per-subset,4,exploratory,10,0,0.0011813403645750758,-0.002307790548150664,0.004670471277300815,0.463340081959979,no difference
service_use_behaviour_therapy,brier_1se,Brier score,Other - Same,equal,pooled,pooled,exploratory,40,0,-0.0008837042281422472,-0.0029571643016339903,0.001189755845349496,0.39392081991462646,no difference
service_use_behaviour_therapy_conservative,auc_1se,AUC,All - Same,full,per-subset,1,exploratory,10,0,0.019831789048206948,0.0026936797411133938,0.0369698983553005,0.027915505129006365,better
service_use_behaviour_therapy_conservative,auc_1se,AUC,All - Same,full,per-subset,2,exploratory,10,0,0.02321995895186686,0.001760572157016537,0.04467934574671718,0.03689268527028508,better
service_use_behaviour_therapy_conservative,auc_1se,AUC,All - Same,full,per-subset,3,exploratory,10,0,0.019670326761182865,0.008509874214560103,0.030830779307805627,0.0031717936952056227,better
service_use_behaviour_therapy_conservative,auc_1se,AUC,All - Same,full,per-subset,4,exploratory,10,0,0.010150667909288546,0.0020770767911632085,0.018224259027413883,0.019272609483169494,better
service_use_behaviour_therapy_conservative,auc_1se,AUC,All - Same,full,pooled,pooled,confirmatory,40,0,0.018218185667636305,0.011433922495662337,0.025002448839610274,3.1836348081200114e-6,better
service_use_behaviour_therapy_conservative,auc_1se,AUC,All - Same,equal,per-subset,1,exploratory,10,0,-0.004936143742113874,-0.02264360817683836,0.01277132069261061,0.5439800977226787,no difference
service_use_behaviour_therapy_conservative,auc_1se,AUC,All - Same,equal,per-subset,2,exploratory,10,0,0.0018402543484780432,-0.01643470213925017,0.02011521083620626,0.8248964683834445,no difference
service_use_behaviour_therapy_conservative,auc_1se,AUC,All - Same,equal,per-subset,3,exploratory,10,0,0.005215116534277831,-0.00490479822776552,0.015335031296321182,0.27367444118357226,no difference
service_use_behaviour_therapy_conservative,auc_1se,AUC,All - Same,equal,per-subset,4,exploratory,10,0,0.004177586519637011,-0.0018425484872554593,0.010197721526529481,0.15091027407687713,no difference
service_use_behaviour_therapy_conservative,auc_1se,AUC,All - Same,equal,pooled,pooled,exploratory,40,0,0.0015742034150697526,-0.004582185939079926,0.007730592769219431,0.6079328853832121,no difference
service_use_behaviour_therapy_conservative,auc_1se,AUC,Other - Same,equal,per-subset,1,exploratory,10,0,0.0028110199751990583,-0.019068226537691173,0.02469026648808929,0.7779132560653793,no difference
service_use_behaviour_therapy_conservative,auc_1se,AUC,Other - Same,equal,per-subset,2,exploratory,10,0,0.0031588553381316385,-0.015998780247321386,0.022316490923584665,0.7177807466467919,no difference
service_use_behaviour_therapy_conservative,auc_1se,AUC,Other - Same,equal,per-subset,3,exploratory,10,0,0.004641792233522002,-0.011564956081037824,0.02084854054808183,0.5332232421823203,no difference
service_use_behaviour_therapy_conservative,auc_1se,AUC,Other - Same,equal,per-subset,4,exploratory,10,0,-0.0015876788614581083,-0.011976169624233797,0.00880081190131758,0.7374919136263102,no difference
service_use_behaviour_therapy_conservative,auc_1se,AUC,Other - Same,equal,pooled,pooled,exploratory,40,0,0.0022559971713486475,-0.005271764978052191,0.009783759320749486,0.5479069870804346,no difference
service_use_behaviour_therapy_conservative,percent_error_1se,percent error,All - Same,full,per-subset,1,exploratory,10,0,-2.6036953242835588,-5.54269448139565,0.3353038328285316,0.0760517281118607,no difference
service_use_behaviour_therapy_conservative,percent_error_1se,percent error,All - Same,full,per-subset,2,exploratory,10,0,-2.6442033123929174,-5.675047531715865,0.38664090693003095,0.07988115070664904,no difference
service_use_behaviour_therapy_conservative,percent_error_1se,percent error,All - Same,full,per-subset,3,exploratory,10,0,-1.8577303224875528,-3.1869353196757038,-0.5285253252994015,0.011519649737781414,better
service_use_behaviour_therapy_conservative,percent_error_1se,percent error,All - Same,full,per-subset,4,exploratory,10,0,-0.5944825099170554,-1.8011791679443885,0.6122141481102776,0.2939575125024266,no difference
service_use_behaviour_therapy_conservative,percent_error_1se,percent error,All - Same,full,pooled,pooled,exploratory,40,0,-1.9250278672702712,-2.9462806349106634,-0.9037750996298788,0.0004773207861144287,better
service_use_behaviour_therapy_conservative,percent_error_1se,percent error,All - Same,equal,per-subset,1,exploratory,10,0,-0.9653092006033169,-2.857118539536568,0.9265001383299344,0.2781133743534723,no difference
service_use_behaviour_therapy_conservative,percent_error_1se,percent error,All - Same,equal,per-subset,2,exploratory,10,0,-1.6675619589371835,-4.311812522434846,0.9766886045604792,0.18745065889773013,no difference
service_use_behaviour_therapy_conservative,percent_error_1se,percent error,All - Same,equal,per-subset,3,exploratory,10,0,-0.9014286401379664,-2.5186456482461095,0.7157883679701765,0.239044224155796,no difference
service_use_behaviour_therapy_conservative,percent_error_1se,percent error,All - Same,equal,per-subset,4,exploratory,10,0,0.382077172737106,-0.5054541402985071,1.2696084857727192,0.35557886434171987,no difference
service_use_behaviour_therapy_conservative,percent_error_1se,percent error,All - Same,equal,pooled,pooled,exploratory,40,0,-0.7880556567353402,-1.625853507441234,0.04974219397055357,0.0644951406656513,no difference
service_use_behaviour_therapy_conservative,percent_error_1se,percent error,Other - Same,equal,per-subset,1,exploratory,10,0,-1.9268476621417778,-3.673021024104797,-0.18067430017875852,0.03407251753205687,better
service_use_behaviour_therapy_conservative,percent_error_1se,percent error,Other - Same,equal,per-subset,2,exploratory,10,0,-1.8666089909961858,-3.361864215895242,-0.37135376609713,0.019917342652396034,better
service_use_behaviour_therapy_conservative,percent_error_1se,percent error,Other - Same,equal,per-subset,3,exploratory,10,0,-0.3033262219107371,-2.014748209827604,1.4080957660061297,0.6978187162922519,no difference
service_use_behaviour_therapy_conservative,percent_error_1se,percent error,Other - Same,equal,per-subset,4,exploratory,10,0,0.6355932203389845,-0.6040090878147428,1.8751955284927118,0.27593485102794024,no difference
service_use_behaviour_therapy_conservative,percent_error_1se,percent error,Other - Same,equal,pooled,pooled,exploratory,40,0,-0.865297413677429,-1.62222972649797,-0.108365100856888,0.02613072298373559,better
service_use_behaviour_therapy_conservative,brier_1se,Brier score,All - Same,full,per-subset,1,exploratory,10,0,-0.010026879840799146,-0.016077089349068048,-0.003976670332530243,0.00456154266337135,better
service_use_behaviour_therapy_conservative,brier_1se,Brier score,All - Same,full,per-subset,2,exploratory,10,0,-0.01032345718064144,-0.01604295880284475,-0.004603955558438133,0.0027452503188677545,better
service_use_behaviour_therapy_conservative,brier_1se,Brier score,All - Same,full,per-subset,3,exploratory,10,0,-0.007812915340044347,-0.011333270536178813,-0.0042925601439098805,0.0007185724200400324,better
service_use_behaviour_therapy_conservative,brier_1se,Brier score,All - Same,full,per-subset,4,exploratory,10,0,-0.004023313945369669,-0.006556281608950197,-0.0014903462817891415,0.005809996617764378,better
service_use_behaviour_therapy_conservative,brier_1se,Brier score,All - Same,full,pooled,pooled,exploratory,40,0,-0.008046641576713651,-0.01022139348352012,-0.005871889669907182,4.682682992127511e-9,better
service_use_behaviour_therapy_conservative,brier_1se,Brier score,All - Same,equal,per-subset,1,exploratory,10,0,-0.0010877135185085817,-0.005745600942472532,0.0035701739054553685,0.6100948007554265,no difference
service_use_behaviour_therapy_conservative,brier_1se,Brier score,All - Same,equal,per-subset,2,exploratory,10,0,-0.003286422274644987,-0.008063305270189934,0.0014904607208999603,0.15405441641136128,no difference
service_use_behaviour_therapy_conservative,brier_1se,Brier score,All - Same,equal,per-subset,3,exploratory,10,0,-0.0017430017464612369,-0.005446312010699979,0.001960308517777505,0.31473786809808063,no difference
service_use_behaviour_therapy_conservative,brier_1se,Brier score,All - Same,equal,per-subset,4,exploratory,10,0,-0.00025306253455641137,-0.002880647474775664,0.0023745224056628414,0.8323913112563923,no difference
service_use_behaviour_therapy_conservative,brier_1se,Brier score,All - Same,equal,pooled,pooled,exploratory,40,0,-0.0015925500185428043,-0.0033628092027555064,0.00017770916566989758,0.07649615631356672,no difference
service_use_behaviour_therapy_conservative,brier_1se,Brier score,Other - Same,equal,per-subset,1,exploratory,10,0,-0.00254396475227725,-0.008619986641449895,0.0035320571368953942,0.36830191928529177,no difference
service_use_behaviour_therapy_conservative,brier_1se,Brier score,Other - Same,equal,per-subset,2,exploratory,10,0,-0.002027783555634338,-0.005765022471202695,0.0017094553599340187,0.25080012603372653,no difference
service_use_behaviour_therapy_conservative,brier_1se,Brier score,Other - Same,equal,per-subset,3,exploratory,10,0,-0.00040147695666349625,-0.005761525686941466,0.004958571773614474,0.8691982444232753,no difference
service_use_behaviour_therapy_conservative,brier_1se,Brier score,Other - Same,equal,per-subset,4,exploratory,10,0,0.0014403333405116376,-0.0020134802054762235,0.004894146886499499,0.3701198540287429,no difference
service_use_behaviour_therapy_conservative,brier_1se,Brier score,Other - Same,equal,pooled,pooled,exploratory,40,0,-0.0008832229810158618,-0.002999064569045082,0.0012326186070133584,0.40362986635669873,no difference
service_use_ed_any,auc_1se,AUC,All - Same,full,per-subset,1,exploratory,10,0,0.030683122362869197,0.005754272495780824,0.05561197222995757,0.02124997994593488,better
service_use_ed_any,auc_1se,AUC,All - Same,full,per-subset,2,exploratory,10,0,0.05376763668430333,0.030970431443493995,0.07656484192511266,0.000471356796095179,better
service_use_ed_any,auc_1se,AUC,All - Same,full,per-subset,3,exploratory,10,0,0.02062061108879625,0.00900502734182873,0.032236194835763766,0.0030367408619742194,better
service_use_ed_any,auc_1se,AUC,All - Same,full,per-subset,4,exploratory,10,0,0.01490932891057627,-0.0015272616262335288,0.03134591944738607,0.07039004586519998,no difference
service_use_ed_any,auc_1se,AUC,All - Same,full,pooled,pooled,confirmatory,40,0,0.02999517476163626,0.02027783513449718,0.03971251438877534,2.3767553778620998e-7,better
service_use_ed_any,auc_1se,AUC,All - Same,equal,per-subset,1,exploratory,10,0,-0.0023234177215189613,-0.04235916315311549,0.03771232771007756,0.8984407683953015,no difference
service_use_ed_any,auc_1se,AUC,All - Same,equal,per-subset,2,exploratory,10,0,0.012154531425364767,-0.022076690232943612,0.04638575308367315,0.44253873113037867,no difference
service_use_ed_any,auc_1se,AUC,All - Same,equal,per-subset,3,exploratory,10,0,0.004591303203645513,-0.018265698226446747,0.027448304633737777,0.6603008469094297,no difference
service_use_ed_any,auc_1se,AUC,All - Same,equal,per-subset,4,exploratory,10,0,0.005580818118683417,-0.014504959470944172,0.025666595708311007,0.545269936230257,no difference
service_use_ed_any,auc_1se,AUC,All - Same,equal,pooled,pooled,exploratory,40,0,0.005000808756543684,-0.008169107973844198,0.018170725486931567,0.4470860850839561,no difference
service_use_ed_any,auc_1se,AUC,Other - Same,equal,per-subset,1,exploratory,10,0,-0.024183122362869226,-0.06792849182101379,0.019562247095275345,0.24263062376880448,no difference
service_use_ed_any,auc_1se,AUC,Other - Same,equal,per-subset,2,exploratory,10,0,0.010587822671156011,-0.017381660195226564,0.03855730553753858,0.41402916987629035,no difference
service_use_ed_any,auc_1se,AUC,Other - Same,equal,per-subset,3,exploratory,10,0,-0.008000976467818121,-0.02448365908042143,0.00848170614478519,0.3006725349512009,no difference
service_use_ed_any,auc_1se,AUC,Other - Same,equal,per-subset,4,exploratory,10,0,-0.009992067136356142,-0.028080017478662164,0.00809588320594988,0.2429459282394024,no difference
service_use_ed_any,auc_1se,AUC,Other - Same,equal,pooled,pooled,exploratory,40,0,-0.00789708582397187,-0.020858711788610998,0.005064540140667258,0.22519336920500063,no difference
service_use_ed_any,percent_error_1se,percent error,All - Same,full,per-subset,1,exploratory,10,0,-0.1969753547423462,-1.5314033913811478,1.1374526818964552,0.7460904870341173,no difference
service_use_ed_any,percent_error_1se,percent error,All - Same,full,per-subset,2,exploratory,10,0,-0.19609727963087592,-1.3700009563595053,0.9778063970977533,0.714272776848228,no difference
service_use_ed_any,percent_error_1se,percent error,All - Same,full,per-subset,3,exploratory,10,0,-0.4776161961790756,-1.3042874035143965,0.3490550111562455,0.22362472583376583,no difference
service_use_ed_any,percent_error_1se,percent error,All - Same,full,per-subset,4,exploratory,10,0,-0.42517129462675635,-1.2092619848319368,0.35891939557842406,0.2510764344963009,no difference
service_use_ed_any,percent_error_1se,percent error,All - Same,full,pooled,pooled,exploratory,40,0,-0.3239650312947635,-0.7792815600730685,0.1313514974835414,0.15807867904508482,no difference
service_use_ed_any,percent_error_1se,percent error,All - Same,equal,per-subset,1,exploratory,10,0,-0.004667662434651732,-1.7523513396119133,1.7430160147426097,0.9953112482174655,no difference
service_use_ed_any,percent_error_1se,percent error,All - Same,equal,per-subset,2,exploratory,10,0,0.000018848258326542577,-0.6596265466740283,0.6596642431906814,0.9999498369126504,no difference
service_use_ed_any,percent_error_1se,percent error,All - Same,equal,per-subset,3,exploratory,10,0,-0.359637867122899,-0.9011140439792849,0.1818383097334868,0.16722091016159504,no difference
service_use_ed_any,percent_error_1se,percent error,All - Same,equal,per-subset,4,exploratory,10,0,-0.5097367472051921,-1.021691170543479,0.00221767613309487,0.05080714029362294,no difference
service_use_ed_any,percent_error_1se,percent error,All - Same,equal,pooled,pooled,exploratory,40,0,-0.2185058571261041,-0.6564142404754726,0.2194025262232644,0.3190640560798759,no difference
service_use_ed_any,percent_error_1se,percent error,Other - Same,equal,per-subset,1,exploratory,10,0,0.0952025320957354,-1.4036289213648223,1.5940339855562933,0.8889131923718713,no difference
service_use_ed_any,percent_error_1se,percent error,Other - Same,equal,per-subset,2,exploratory,10,0,-0.0009329887871711406,-0.9332290966093919,0.9313631190350495,0.9982431053969623,no difference
service_use_ed_any,percent_error_1se,percent error,Other - Same,equal,per-subset,3,exploratory,10,0,0.41880524664955593,-0.3895312272604084,1.2271417205595203,0.27127088696152496,no difference
service_use_ed_any,percent_error_1se,percent error,Other - Same,equal,per-subset,4,exploratory,10,0,-0.04237288135593111,-0.7773729164882147,0.6926271537763525,0.8991075071871443,no difference
service_use_ed_any,percent_error_1se,percent error,Other - Same,equal,pooled,pooled,exploratory,40,0,0.11767547715054727,-0.33198723828378357,0.5673381925848782,0.5995750872039005,no difference
service_use_ed_any,brier_1se,Brier score,All - Same,full,per-subset,1,exploratory,10,0,-0.0047778335942839836,-0.008618796876822803,-0.0009368703117451633,0.020246616267594164,better
service_use_ed_any,brier_1se,Brier score,All - Same,full,per-subset,2,exploratory,10,0,-0.00801455307273077,-0.011586058795388298,-0.0044430473500732415,0.0006661262722728824,better
service_use_ed_any,brier_1se,Brier score,All - Same,full,per-subset,3,exploratory,10,0,-0.0034010525855197927,-0.006099801936006682,-0.0007023032350329029,0.019062901058085686,better
service_use_ed_any,brier_1se,Brier score,All - Same,full,per-subset,4,exploratory,10,0,-0.003196441921711468,-0.006102001284550394,-0.0002908825588725421,0.03449963006974293,better
service_use_ed_any,brier_1se,Brier score,All - Same,full,pooled,pooled,exploratory,40,0,-0.004847470293561504,-0.006391393167203806,-0.0033035474199192014,1.688231885027813e-7,better
service_use_ed_any,brier_1se,Brier score,All - Same,equal,per-subset,1,exploratory,10,0,0.001872467115599935,-0.0023883308193001383,0.006133265050500008,0.3461312765587808,no difference
service_use_ed_any,brier_1se,Brier score,All - Same,equal,per-subset,2,exploratory,10,0,0.0007649870453344948,-0.004551049071250887,0.0060810231619198764,0.7522217866547575,no difference
service_use_ed_any,brier_1se,Brier score,All - Same,equal,per-subset,3,exploratory,10,0,-0.0012074529042492622,-0.0037896844120009743,0.00137477860350245,0.3177170874273771,no difference
service_use_ed_any,brier_1se,Brier score,All - Same,equal,per-subset,4,exploratory,10,0,-0.0008750826059632677,-0.004536584972205963,0.002786419760279428,0.6018735660439231,no difference
service_use_ed_any,brier_1se,Brier score,All - Same,equal,pooled,pooled,exploratory,40,0,0.000138729662680475,-0.001658595513230299,0.001936054838591249,0.8767399281555333,no difference
service_use_ed_any,brier_1se,Brier score,Other - Same,equal,per-subset,1,exploratory,10,0,0.006144109982145424,0.000233406856978818,0.01205481310731203,0.043199708593056954,worse
service_use_ed_any,brier_1se,Brier score,Other - Same,equal,per-subset,2,exploratory,10,0,-0.001225604231931013,-0.006716577478012029,0.004265369014150002,0.6257454250971858,no difference
service_use_ed_any,brier_1se,Brier score,Other - Same,equal,per-subset,3,exploratory,10,0,0.0018859258871463918,-0.0008711547980148726,0.004643006572307656,0.1561759612491873,no difference
service_use_ed_any,brier_1se,Brier score,Other - Same,equal,per-subset,4,exploratory,10,0,0.0019114632727508462,-0.0013380757719109785,0.00516100231741267,0.21602818314461975,no difference
service_use_ed_any,brier_1se,Brier score,Other - Same,equal,pooled,pooled,exploratory,40,0,0.0021789737275279123,0.00004350309310607826,0.004314444361949747,0.04572599586828412,worse
service_use_ed_any_conservative,auc_1se,AUC,All - Same,full,per-subset,1,exploratory,10,0,0.04237552742616031,0.01520052655243883,0.06955052829988179,0.006439056477003791,better
service_use_ed_any_conservative,auc_1se,AUC,All - Same,full,per-subset,2,exploratory,10,0,0.05214476110309446,0.028408066055199757,0.07588145615098917,0.0007704250300095358,better
service_use_ed_any_conservative,auc_1se,AUC,All - Same,full,per-subset,3,exploratory,10,0,0.03023596240945168,0.014991474470575198,0.045480450348328164,0.001517558195960408,better
service_use_ed_any_conservative,auc_1se,AUC,All - Same,full,per-subset,4,exploratory,10,0,0.01612256017325514,-0.002262401453176941,0.03450752179968722,0.07857959209674376,no difference
service_use_ed_any_conservative,auc_1se,AUC,All - Same,full,pooled,pooled,confirmatory,40,0,0.0352197027779904,0.02495173637144725,0.04548766918453355,2.6077966800487874e-8,better
service_use_ed_any_conservative,auc_1se,AUC,All - Same,equal,per-subset,1,exploratory,10,0,0.0025107594936708776,-0.04720212511354735,0.0522236441008891,0.9115472412564519,no difference
service_use_ed_any_conservative,auc_1se,AUC,All - Same,equal,per-subset,2,exploratory,10,0,0.012757986612153304,-0.026175462469061966,0.05169143569336858,0.4774194827300517,no difference
service_use_ed_any_conservative,auc_1se,AUC,All - Same,equal,per-subset,3,exploratory,10,0,0.0071322836881397515,-0.01856316861265698,0.03282773598893648,0.5456656632877519,no difference
service_use_ed_any_conservative,auc_1se,AUC,All - Same,equal,per-subset,4,exploratory,10,0,0.00815408716669408,-0.012603190774201297,0.028911365107589456,0.39732312312629336,no difference
service_use_ed_any_conservative,auc_1se,AUC,All - Same,equal,pooled,pooled,exploratory,40,0,0.007638779240164503,-0.007711295323945261,0.02298885380427427,0.32034717812954433,no difference
