test_subset,train_source,fold,downsampled,n_train,n_test,C_min,C_1se,idx_min,idx_1se,auc_min,acc_min,auc_1se,acc_1se,r_auc,r_acc,d_auc_min,d_auc_1se
2020,same,5,false,25027,2781,0.06020894493336132,0.0376939097538836,41,38,0.9570565646977607,0.9755483638978785,0.9605168917461276,0.9762675296655879,0.961569659576309,0.974110032362459,-0.0045130948785483405,-0.001052767830181378
2020,other,5,false,16382,2781,0.0376939097538836,0.02359833466782194,38,35,0.9629848556758855,0.97339086659475,0.9627259783405963,0.974829198130169,0.962014065668551,0.974469615246314,0.0009707900073345765,0.0007119126720452895
2020,all,5,false,41409,2781,0.04406236427773573,0.02758531617629184,39,36,0.9631229235880399,0.9755483638978785,0.9638046339043016,0.9744696152463143,0.96305388963196,0.975188781014024,0.00006903395607982254,0.0007507442723415636
2020,same,6,false,25028,2780,0.05150678076168122,0.02758531617629184,40,36,0.9453279493615627,0.9733812949640288,0.9467248717668887,0.9751798561151079,0.946209756629929,0.976258992805755,-0.0008818072683662859,0.0005151151369596763
2020,other,6,false,16381,2780,0.05150678076168122,0.02359833466782194,40,35,0.9441492960820692,0.9726618705035971,0.9468907563025211,0.9737410071942446,0.943370075302849,0.973741007194245,0.0007792207792202133,0.0035206809996720656
2020,all,6,false,41409,2780,0.04406236427773573,0.02018760254679039,39,34,0.9439528538688203,0.9726618705035971,0.9460569682418422,0.9741007194244604,0.945912910618796,0.975539568345324,-0.0019600567499756805,0.00014405762304614544
2020,same,7,false,25028,2780,0.05150678076168122,0.02758531617629184,40,36,0.9624358834442868,0.9751798561151079,0.9605456728145804,0.9758992805755395,0.957891520244461,0.97589928057554,0.004544363199825763,0.0026541525701193613
2020,other,7,false,16381,2780,0.05150678076168122,0.03224590545296395,40,37,0.9588955582232894,0.9723021582733813,0.9594499618029029,0.9726618705035971,0.957221434028152,0.97410071942446,0.0016741241951374608,0.0022285277747509102
2020,all,7,false,41409,2780,0.05150678076168122,0.02359833466782194,40,35,0.9632914984175489,0.9744604316546762,0.9629248062861508,0.9769784172661871,0.960139692240532,0.97589928057554,0.003151806177016936,0.002785114045618875
2020,same,8,false,25027,2781,0.05150678076168122,0.02359833466782194,40,35,0.9743668291841049,0.9737504494786048,0.9735254778444147,0.9751887810140237,0.972705699616004,0.976267529665588,0.0016611295681009386,0.000819778228410728
2020,other,8,false,16382,2781,0.05150678076168122,0.02018760254679039,40,34,0.9737929844242137,0.9737504494786048,0.9712279414937223,0.972312117943186,0.969225956767485,0.973031283710895,0.004567027656728673,0.002001984726237249
2020,all,8,false,41409,2781,0.04406236427773573,0.03224590545296395,39,37,0.9762954653320102,0.9744696152463143,0.9763515554213229,0.9737504494786048,0.975216809768305,0.974829198130169,0.001078655563705122,0.0011347456530178546
2020,same,9,false,25027,2781,0.05150678076168122,0.02359833466782194,40,35,0.9741381542045995,0.9802229413879899,0.975014022522328,0.9798633585041352,0.97303792552962,0.976986695433297,0.0011002286749794976,0.001976096992708065
2020,other,9,false,16382,2781,0.04406236427773573,0.02758531617629184,39,36,0.9753764507917332,0.9805825242718447,0.974655908875178,0.9791441927364257,0.972662553393452,0.977705861201007,0.0027138973982812065,0.001993355481725967
2020,all,9,false,41409,2781,0.04406236427773573,0.02018760254679039,39,34,0.975501574837123,0.9820208558072636,0.9764853087112224,0.9809421071556994,0.975838115373002,0.980582524271845,-0.00033654053587905963,0.0006471933382203865
2020,same,10,false,25027,2781,0.04406236427773573,0.02018760254679039,39,34,0.9760667903525047,0.9795037756202805,0.9758855762178021,0.9780654440848615,0.975717305949869,0.978425026968716,0.00034948440263560254,0.00016827026793309052
2020,other,10,false,16382,2781,0.04406236427773573,0.02359833466782194,39,35,0.975449799370065,0.9777058612010069,0.9763213530655391,0.9773462783171522,0.974701212408858,0.974829198130169,0.0007485869612070539,0.001620140656681146
2020,all,10,false,41409,2781,0.04406236427773573,0.02359833466782194,39,35,0.9775984812529663,0.9802229413879899,0.9779048194330585,0.9802229413879899,0.977412952496019,0.978784609852571,0.0001855287569473285,0.000491866937039509
