test_subset,train_source,fold,downsampled,n_train,n_test,C_min,C_1se,idx_min,idx_1se,auc_min,acc_min,auc_1se,acc_1se,r_auc,r_acc,d_auc_min,d_auc_1se
2020,other,4,false,16382,2781,0.003625117049988535,0.0012154742500762859,23,16,0.9695215083919404,0.9741100323624595,0.9699141390171291,0.9741100323624595,0.966643655347977,0.974829198130169,0.0028778530439633743,0.003270483669152058
2020,all,4,false,41409,2781,0.003625117049988535,0.0019414919457438817,23,19,0.9694740475471373,0.9780654440848615,0.9700953531518315,0.9784250269687162,0.97012555550762,0.974469615246314,-0.0006515079604827445,-0.000030202355788544466
2020,same,5,false,25027,2781,0.004237587160604063,0.0022695105366946685,24,20,0.9574923415454977,0.9726717008270407,0.959757518229279,0.9737504494786048,0.961569659576309,0.974110032362459,-0.00407731803081135,-0.0018121413470300052
2020,other,5,false,16382,2781,0.003625117049988535,0.0014208308325339223,23,17,0.9617595029555162,0.9726717008270407,0.9610346464167061,0.97339086659475,0.962014065668551,0.974469615246314,-0.0002545627130348116,-0.0009794192518448597
2020,all,5,false,41409,2781,0.004237587160604063,0.0016608827826277166,24,18,0.9634637787461708,0.9744696152463143,0.9635802735470509,0.9744696152463143,0.96305388963196,0.975188781014024,0.0004098891142108041,0.0005263839150908556
2020,same,6,false,25028,2780,0.003625117049988535,0.0014208308325339223,23,17,0.9454894685146786,0.9723021582733813,0.9460700643893921,0.9737410071942446,0.946209756629929,0.976258992805755,-0.0007202881152503782,-0.00013969224053689278
2020,other,6,false,16381,2780,0.004237587160604063,0.0014208308325339223,24,17,0.9420932009167303,0.9730215827338129,0.9455680453999782,0.9748201438848921,0.943370075302849,0.973741007194245,-0.001276874386118676,0.002197970097129187
2020,all,6,false,41409,2780,0.004237587160604063,0.0016608827826277166,24,18,0.9459434682964096,0.9723021582733813,0.9468078140347047,0.9733812949640288,0.945912910618796,0.975539568345324,0.000030557677613618495,0.0008949034159086988
2020,same,7,false,25028,2780,0.004237587160604063,0.0016608827826277166,24,18,0.964269344101277,0.9758992805755395,0.9640816326530612,0.9751798561151079,0.957891520244461,0.97589928057554,0.006377823856815956,0.006190112408600235
2020,other,7,false,16381,2780,0.004237587160604063,0.0019414919457438817,24,19,0.9601222307104661,0.9719424460431655,0.9621652297282549,0.9730215827338129,0.957221434028152,0.97410071942446,0.002900796682314133,0.004943795700102949
2020,all,7,false,41409,2780,0.004237587160604063,0.0016608827826277166,24,18,0.9643217286914766,0.9744604316546762,0.9645181709047255,0.9762589928057553,0.960139692240532,0.97589928057554,0.004182036450944615,0.004378478664193497
2020,same,8,false,25027,2781,0.003625117049988535,0.0014208308325339223,23,17,0.9730077231738361,0.9719525350593312,0.9716917633861155,0.9741100323624595,0.972705699616004,0.976267529665588,0.00030202355783215395,-0.0010139362298884347
2020,other,8,false,16382,2781,0.003625117049988535,0.0012154742500762859,23,16,0.9717305949864089,0.972312117943186,0.9707425464900549,0.9737504494786048,0.969225956767485,0.973031283710895,0.0025046382189238825,0.00151658972256985
2020,all,8,false,41409,2781,0.003625117049988535,0.0016608827826277166,23,18,0.974897527721448,0.9726717008270407,0.9741554126936187,0.9741100323624595,0.975216809768305,0.974829198130169,-0.0003192820468570501,-0.0010613970746863322
2020,same,9,false,25027,2781,0.003625117049988535,0.0014208308325339223,23,17,0.9698278465720326,0.9784250269687162,0.9740734348707771,0.9777058612010069,0.97303792552962,0.976986695433297,-0.0032100789575874034,0.001035509341157148
2020,other,9,false,16382,2781,0.0031011689265747783,0.0014208308325339223,22,17,0.9738188721577425,0.9773462783171522,0.9729516330845234,0.9769866954332974,0.972662553393452,0.977705861201007,0.0011563187642905648,0.0002890796910713922
2020,all,9,false,41409,2781,0.004237587160604063,0.0019414919457438817,24,19,0.9737455235794106,0.9802229413879899,0.975018337144583,0.9802229413879899,0.975838115373002,0.980582524271845,-0.0020925917935914473,-0.0008197782284190547
2020,same,10,false,25027,2781,0.003625117049988535,0.0012154742500762859,23,16,0.9745911895413557,0.9802229413879899,0.9757129913276092,0.978784609852571,0.975717305949869,0.978425026968716,-0.0011261164085133446,-4.3146222598045014e-6
2020,other,10,false,16382,2781,0.004237587160604063,0.0014208308325339223,24,17,0.975428226258791,0.9759079467817332,0.9761919143978945,0.9766271125494427,0.974701212408858,0.974829198130169,0.0007270138499330114,0.001490701989036558
2020,all,10,false,41409,2781,0.003625117049988535,0.0016608827826277166,23,18,0.9765068818224965,0.9805825242718447,0.9770203218708202,0.9795037756202805,0.977412952496019,0.978784609852571,-0.0009060706735225521,-0.00039263062519878655
