test_subset,train_source,fold,downsampled,n_train,n_test,C_min,C_1se,idx_min,idx_1se,auc_min,acc_min,auc_1se,acc_1se,r_auc,r_acc,d_auc_min,d_auc_1se
2019,same,10,false,16382,1820,0.06020894493336132,0.03224590545296395,41,37,0.9676126706155035,0.9747252747252747,0.9668709760494464,0.9758241758241758,0.965959309812003,0.975824175824176,0.0016533608035005365,0.0009116662374434314
2019,other,10,false,25027,1820,0.05150678076168122,0.02359833466782194,40,35,0.9648931238732938,0.9758241758241758,0.9668915786762812,0.9763736263736263,0.966953386556782,0.976923076923077,-0.0020602626834881343,-0.00006180788050080821
2019,all,10,false,41409,1820,0.05150678076168122,0.02758531617629184,40,36,0.9676950811228432,0.9758241758241758,0.9688488282255987,0.9763736263736263,0.96799381921195,0.978021978021978,-0.0002987380891068536,0.0008550090136486554
2020,same,1,false,25027,2781,0.06020894493336132,0.03224590545296395,41,37,0.9704835049746903,0.9759079467817332,0.9704965962646186,0.9773462783171522,0.966272473381038,0.974829198130169,0.004211031593652215,0.004224122883580539
2020,other,1,false,16383,2781,0.06020894493336132,0.03224590545296395,41,37,0.9669444929307034,0.9784250269687162,0.9665910281026358,0.9759079467817332,0.965735730493977,0.974469615246314,0.0012087624367264072,0.0008552976086587671
2020,all,1,false,41410,2781,0.05150678076168122,0.03224590545296395,40,37,0.9700951300401466,0.978784609852571,0.97048350497469,0.9780654440848615,0.968231803107001,0.975907946781733,0.0018633269331456148,0.002251701867689082
2020,same,2,false,25027,2781,0.06020894493336132,0.02758531617629184,41,36,0.9656901238296587,0.9744696152463143,0.9659792035207317,0.9759079467817332,0.96533201018251,0.977705861201007,0.00035811364714866123,0.0006471933382217188
2020,other,2,false,16381,2781,0.06020894493336132,0.02758531617629184,41,36,0.9635069249687189,0.9730312837108953,0.9617379298442421,0.974829198130169,0.959880484963545,0.975548363897878,0.00362644000517387,0.0018574448806970567
2020,all,2,false,41408,2781,0.05150678076168122,0.02758531617629184,40,36,0.9659187988091643,0.9762675296655879,0.9659058549423998,0.9762675296655879,0.965547741295252,0.976627112549443,0.00037105751391230957,0.00035811364714777305
2020,same,3,false,25027,2781,0.06020894493336132,0.03224590545296395,41,37,0.9738361306467619,0.972312117943186,0.9734435000215731,0.9719525350593312,0.970794321957111,0.973031283710895,0.003041808689650871,0.0026491780644620766
2020,other,3,false,16382,2781,0.06020894493336132,0.03224590545296395,41,37,0.9705872200888813,0.974829198130169,0.9705225007550589,0.9751887810140237,0.96526944815981,0.973031283710895,0.0053177719290713465,0.005253052595248886
2020,all,3,false,41409,2781,0.05150678076168122,0.02758531617629184,40,36,0.9740734348707771,0.9737504494786048,0.9740432325149933,0.9741100323624595,0.972153427967381,0.97339086659475,0.0019200069033961098,0.0018898045476122283
2020,same,4,false,25027,2781,0.06020894493336132,0.03224590545296395,41,37,0.9680631660698107,0.9769866954332974,0.9690037537213616,0.9777058612010069,0.967825861845799,0.976627112549443,0.00023730422401169182,0.0011778918755626089
2020,other,4,false,16382,2781,0.05150678076168122,0.02758531617629184,40,36,0.9702722526642793,0.9744696152463143,0.9697415541269362,0.9737504494786048,0.966643655347977,0.974829198130169,0.0036285973163022733,0.0030978987789591628
2020,all,4,false,41409,2781,0.05150678076168122,0.02758531617629184,40,36,0.9705958493333908,0.978784609852571,0.9715278077404323,0.9769866954332974,0.97012555550762,0.974469615246314,0.0004702938257707956,0.0014022522328123177
2020,same,5,false,25027,2781,0.07038135554931554,0.04406236427773573,42,39,0.9556845148207275,0.974829198130169,0.9594252923156577,0.9755483638978785,0.961569659576309,0.974110032362459,-0.005885144755581551,-0.0021443672606513697
