test_subset,train_source,fold,downsampled,n_train,n_test,C_min,C_1se,idx_min,idx_1se,auc_min,acc_min,auc_1se,acc_1se,r_auc,r_acc,d_auc_min,d_auc_1se
2020,same,1,false,25027,2781,0.003625117049988535,0.0016608827826277166,23,18,0.9665735730493978,0.978784609852571,0.9665255716529937,0.9791441927364257,0.965353495272925,0.974838245866283,0.0012200777764728166,0.001172076380068665
2020,other,1,false,16383,2781,0.003625117049988535,0.0014208308325339223,23,17,0.9656833653342642,0.9762675296655879,0.9651466224471985,0.9755483638978785,0.966065143882408,0.974838245866283,-0.0003817785481438074,-0.0009185214352095405
2020,all,1,false,41410,2781,0.003625117049988535,0.0022695105366946685,23,20,0.9682318031069995,0.978784609852571,0.968545994065282,0.9802229413879899,0.967652335932646,0.975557153127247,0.0005794671743535318,0.0008936581326359772
2020,same,2,false,25027,2781,0.003625117049988535,0.00103979841848149,23,15,0.9671139491737498,0.9751887810140237,0.9677740863787376,0.9759079467817332,0.957548431634812,0.975188781014024,0.009565517538937862,0.010225654743925672
2020,other,2,false,16381,2781,0.003625117049988535,0.0012154742500762859,23,16,0.962419640160504,0.9741100323624595,0.9641282305734133,0.9741100323624595,0.953020235578376,0.97339086659475,0.009399404582127957,0.01110799499503734
2020,all,2,false,41408,2781,0.003625117049988535,0.0016608827826277166,23,18,0.966553048280623,0.9737504494786048,0.9672520170859041,0.9751887810140237,0.960555723346419,0.974469615246314,0.005997324934204018,0.006696293739485104
2020,same,3,false,25027,2781,0.003625117049988535,0.0016608827826277166,23,18,0.9706950856452518,0.97339086659475,0.9703714889761401,0.9726717008270407,0.969323035768208,0.974110032362459,0.0013720498770437572,0.0010484532079321207
2020,other,3,false,16382,2781,0.004237587160604063,0.0014208308325339223,24,17,0.9690857315442034,0.9737504494786048,0.9693489235017474,0.9730312837108953,0.968712516719173,0.971233369291622,0.00037321482503038794,0.0006364067825743724
2020,all,3,false,41409,2781,0.003625117049988535,0.0016608827826277166,23,18,0.9724985977477673,0.9744696152463143,0.9721361694783621,0.974829198130169,0.970073780040575,0.975188781014024,0.0024248177071922727,0.0020623894377871377
2020,same,4,false,25027,2781,0.003625117049988535,0.0014208308325339223,23,17,0.9668637010829702,0.9777058612010069,0.9684342235837252,0.9777058612010069,0.959054234801746,0.975548363897878,0.007809466281224142,0.00937998878197921
2020,other,4,false,16382,2781,0.003625117049988535,0.0012154742500762859,23,16,0.9695215083919404,0.9741100323624595,0.9699141390171291,0.9741100323624595,0.95867454804332,0.971592952175476,0.010846960348620427,0.01123959097380911
