task,metric,metric_label,contrast,size_variant,scope,test_subset,role,n_pairs,dropped_pairs,mean,lo,hi,p,verdict
service_use_ed_repeat_seed2,percent_error_1se,percent error,Other - Same,equal,pooled,pooled,exploratory,40,0,-0.0013903442679013666,-0.11495548681466998,0.11217479827886724,0.9803701161220737,no difference
service_use_ed_repeat_seed2,brier_1se,Brier score,All - Same,full,per-subset,1,exploratory,10,0,-0.0018411669745228023,-0.004778713170406269,0.0010963792213606644,0.18991392023609852,no difference
service_use_ed_repeat_seed2,brier_1se,Brier score,All - Same,full,per-subset,2,exploratory,10,0,-0.0024710798179811435,-0.00495841113619303,0.000016251500230743225,0.051222303800049676,no difference
service_use_ed_repeat_seed2,brier_1se,Brier score,All - Same,full,per-subset,3,exploratory,10,0,-0.0020953926633735893,-0.0038640101925834737,-0.00032677513416370474,0.025201105065946736,better
service_use_ed_repeat_seed2,brier_1se,Brier score,All - Same,full,per-subset,4,exploratory,10,0,0.0006429233915748442,-0.0007379592444887549,0.002023806027638443,0.3196876554924394,no difference
service_use_ed_repeat_seed2,brier_1se,Brier score,All - Same,full,pooled,pooled,exploratory,40,0,-0.0014411790160756728,-0.00247692071795099,-0.00040543731420035565,0.0076186421870522774,better
service_use_ed_repeat_seed2,brier_1se,Brier score,All - Same,equal,per-subset,1,exploratory,10,0,0.001663618780846074,-0.0014502234538019145,0.004777461015494063,0.2576138581480298,no difference
service_use_ed_repeat_seed2,brier_1se,Brier score,All - Same,equal,per-subset,2,exploratory,10,0,0.000887502944892489,-0.0012700290531745054,0.0030450349429594833,0.37637666576251594,no difference
service_use_ed_repeat_seed2,brier_1se,Brier score,All - Same,equal,per-subset,3,exploratory,10,0,-0.0012358212504400335,-0.003702069070275237,0.00123042656939517,0.2862737609227319,no difference
service_use_ed_repeat_seed2,brier_1se,Brier score,All - Same,equal,per-subset,4,exploratory,10,0,0.0014081563924398216,-0.0005027602678250856,0.0033190730527047287,0.12986633780141113,no difference
service_use_ed_repeat_seed2,brier_1se,Brier score,All - Same,equal,pooled,pooled,exploratory,40,0,0.0006808642169345878,-0.00043608398341760796,0.0017978124172867834,0.22496276689422998,no difference
service_use_ed_repeat_seed2,brier_1se,Brier score,Other - Same,equal,per-subset,1,exploratory,10,0,0.0018928259202049776,-0.0008188799831708531,0.004604531823580808,0.14878547433398673,no difference
service_use_ed_repeat_seed2,brier_1se,Brier score,Other - Same,equal,per-subset,2,exploratory,10,0,0.00045260476539951894,-0.0026517975795690234,0.0035570071103680615,0.7490902541312487,no difference
service_use_ed_repeat_seed2,brier_1se,Brier score,Other - Same,equal,per-subset,3,exploratory,10,0,0.0008378769614555429,-0.002125829712417096,0.0038015836353281814,0.5384077790997588,no difference
service_use_ed_repeat_seed2,brier_1se,Brier score,Other - Same,equal,per-subset,4,exploratory,10,0,0.002661524169457369,-0.00007186723280235919,0.005394915571717097,0.05509924534126576,no difference
service_use_ed_repeat_seed2,brier_1se,Brier score,Other - Same,equal,pooled,pooled,exploratory,40,0,0.001461207954129352,0.0001911769997010172,0.002731238908557687,0.025240170712333674,worse
service_use_ed_repeat_seed3,auc_1se,AUC,All - Same,full,per-subset,1,exploratory,10,0,0.023866286205203747,-0.014355661669464562,0.06208823407987206,0.19142935297086786,no difference
service_use_ed_repeat_seed3,auc_1se,AUC,All - Same,full,per-subset,2,exploratory,10,0,0.04414630325814536,-0.01309684628389026,0.10138945280018097,0.11501816186123913,no difference
service_use_ed_repeat_seed3,auc_1se,AUC,All - Same,full,per-subset,3,exploratory,10,0,0.036949132676980814,0.005216323150145072,0.06868194220381656,0.027179083419591476,better
service_use_ed_repeat_seed3,auc_1se,AUC,All - Same,full,per-subset,4,exploratory,10,0,-0.005739735184235617,-0.02456358826049653,0.013084117892025295,0.5077308265858742,no difference
service_use_ed_repeat_seed3,auc_1se,AUC,All - Same,full,pooled,pooled,confirmatory,40,0,0.024805496739023575,0.0069313922061951146,0.04267960127185204,0.007765177745205068,better
service_use_ed_repeat_seed3,auc_1se,AUC,All - Same,equal,per-subset,1,exploratory,10,0,-0.10861254295532645,-0.18810213498514594,-0.02912295092550697,0.012909581438889145,worse
service_use_ed_repeat_seed3,auc_1se,AUC,All - Same,equal,per-subset,2,exploratory,10,0,-0.057294799498746864,-0.14670161089513867,0.03211201189764493,0.1810874710859717,no difference
service_use_ed_repeat_seed3,auc_1se,AUC,All - Same,equal,per-subset,3,exploratory,10,0,0.012320652991180825,-0.034604823628276604,0.05924612961063826,0.5671744927858284,no difference
